Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
Kohl's,1189833,2021-04-08,West,California,Los Angeles,Men's Athletic Footwear,50.0,600,30000.0,7500.0,Outlet
Kohl's,1189833,2021-04-09,West,California,Los Angeles,Women's Street Footwear,50.0,625,31250.0,12500.0,Outlet
Kohl's,1189833,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,45.0,525,23625.0,8268.75,Outlet
Kohl's,1189833,2021-04-11,West,California,Los Angeles,Men's Apparel,50.0,425,21250.0,11687.500000000002,Outlet
Kohl's,1189833,2021-04-12,West,California,Los Angeles,Women's Apparel,65.0,600,39000.0,7800.0,Outlet
Kohl's,1189833,2021-04-13,West,California,Los Angeles,Men's Street Footwear,45.0,800,36000.0,14400.0,Outlet
Kohl's,1189833,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,50.0,650,32500.0,8125.0,Outlet
Kohl's,1189833,2021-04-15,West,California,Los Angeles,Women's Street Footwear,50.0,650,32500.0,13000.0,Outlet
Kohl's,1189833,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,45.0,550,24750.0,8662.5,Outlet
Kohl's,1189833,2021-04-17,West,California,Los Angeles,Men's Apparel,50.0,450,22500.0,12375.000000000002,Outlet
Kohl's,1189833,2021-04-18,West,California,Los Angeles,Women's Apparel,65.0,625,40625.0,8125.0,Outlet
Kohl's,1189833,2021-04-19,West,California,Los Angeles,Men's Street Footwear,45.0,900,40500.0,16200.0,Outlet
Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,50.0,750,37500.0,9375.0,Outlet
Kohl's,1189833,2021-04-21,West,California,Los Angeles,Women's Street Footwear,50.0,750,37500.0,15000.0,Outlet
Kohl's,1189833,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,45.0,625,28125.0,9843.75,Outlet
Kohl's,1189833,2021-04-23,West,California,Los Angeles,Men's Apparel,50.0,500,25000.0,13750.0,Outlet
Kohl's,1189833,2021-04-24,West,California,Los Angeles,Women's Apparel,65.0,800,52000.0,10400.0,Outlet
Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,45.0,950,42750.0,17100.0,Outlet
Kohl's,1189833,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,50.0,800,40000.0,10000.0,Outlet
Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,50.0,750,37500.0,15000.0,Outlet
Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,45.0,650,29250.0,10237.5,Outlet
Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,50.0,700,35000.0,19250.000000000004,Outlet
Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,65.0,700,45500.0,9100.0,Outlet
Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,50.0,900,45000.0,18000.0,Outlet
Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,850,46750.00000000001,11687.500000000002,Outlet
Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,50.0,725,36250.0,14500.0,Outlet
Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,50.0,675,33750.0,11812.499999999998,Outlet
Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,60.0,675,40500.0,22275.000000000004,Outlet
Kohl's,1189833,2021-05-06,West,California,Los Angeles,Women's Apparel,65.0,650,42250.0,8450.0,Outlet
Kohl's,1189833,2021-05-07,West,California,Los Angeles,Men's Street Footwear,50.0,850,42500.0,17000.0,Outlet
Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,850,46750.00000000001,11687.500000000002,Outlet
Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,50.0,700,35000.0,14000.0,Outlet
Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,50.0,650,32500.0,11375.0,Outlet
Kohl's,1189833,2021-05-11,West,California,Los Angeles,Men's Apparel,60.0,650,39000.0,21450.000000000004,Outlet
Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,65.0,700,45500.0,9100.0,Outlet
Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,50.0,800,40000.0,16000.0,Outlet
Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,800,44000.00000000001,11000.000000000002,Outlet
Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,50.0,650,32500.0,13000.0,Outlet
Kohl's,1189833,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,50.0,625,31250.0,10937.5,Outlet
Kohl's,1189833,2021-05-17,West,California,Los Angeles,Men's Apparel,60.0,600,36000.0,19800.000000000004,Outlet
Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,65.0,650,42250.0,8450.0,Outlet
Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,50.0,825,41250.0,16500.0,Outlet
Kohl's,1189833,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,825,45375.00000000001,11343.750000000002,Outlet
Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,50.0,675,33750.0,13500.0,Outlet
Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,50.0,650,32500.0,11375.0,Outlet
Kohl's,1189833,2021-05-23,West,California,Los Angeles,Men's Apparel,60.0,600,36000.0,19800.000000000004,Outlet
Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,65.0,700,45500.0,9100.0,Outlet
Kohl's,1189833,2021-05-25,West,California,Los Angeles,Men's Street Footwear,50.0,900,45000.0,18000.0,Outlet
Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,55.00000000000001,900,49500.00000000001,12375.000000000002,Outlet
Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,50.0,700,35000.0,14000.0,Outlet
Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,50.0,700,35000.0,12249.999999999998,Outlet
Kohl's,1189833,2021-05-29,West,California,Los Angeles,Men's Apparel,60.0,625,37500.0,20625.000000000004,Outlet
Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,65.0,725,47125.0,9425.0,Outlet
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men's Street Footwear,45.0,475,21375.0,8550.0,Outlet
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,45.0,275,12375.0,4331.25,Outlet
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,35.0,275,9625.0,3368.75,Outlet
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,40.0,125,5000.0,2000.0,Outlet
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,54.99999999999999,175,9624.999999999998,3368.749999999999,Outlet
Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,12375.0,6187.5,Outlet
Foot Locker,1185732,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,45.0,525,23625.0,9450.0,Outlet
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,175,7875.0,2756.25,Outlet
Foot Locker,1185732,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,35.0,225,7875.0,2756.25,Outlet
Foot Locker,1185732,2021-06-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,100,4000.0,1600.0,Outlet
Foot Locker,1185732,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,54.99999999999999,175,9624.999999999998,3368.749999999999,Outlet
Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,12375.0,6187.5,Outlet
Foot Locker,1185732,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,495,24750.0,9900.0,Outlet
Foot Locker,1185732,2021-06-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,200,10000.0,3500.0,Outlet
Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,225,9000.0,3149.9999999999995,Outlet
Foot Locker,1185732,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75,3375.0,1350.0,Outlet
Foot Locker,1185732,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,7500.0,2625.0,Outlet
Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,11250.0,5625.0,Outlet
Foot Locker,1185732,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,450,22500.0,9000.0,Outlet
Foot Locker,1185732,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,150,7500.0,2625.0,Outlet
Foot Locker,1185732,2021-06-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,150,6000.0,2100.0,Outlet
Foot Locker,1185732,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75,3375.0,1350.0,Outlet
Foot Locker,1185732,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,60.0,100,6000.0,2100.0,Outlet
Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,11250.0,5625.0,Outlet
Foot Locker,1185732,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,495,29700.0,11880.0,Outlet
Foot Locker,1185732,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.00000000000001,200,11000.000000000002,3850.0,Outlet
Foot Locker,1185732,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,175,8750.0,3062.4999999999995,Outlet
Foot Locker,1185732,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,100,5000.0,2000.0,Outlet
Foot Locker,1185732,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,7500.0,2625.0,Outlet
Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,16250.0,8125.0,Outlet
Foot Locker,1185732,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,25000.0,10000.0,Outlet
Foot Locker,1185732,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,250,11250.000000000002,3937.5,Outlet
Foot Locker,1185732,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,8000.0,2800.0,Outlet
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,7000.0,2800.0,Outlet
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,8750.0,3062.4999999999995,Outlet
Foot Locker,1185732,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,350,19250.000000000004,9625.000000000002,Outlet
Foot Locker,1185732,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,575,28750.0,11500.0,Outlet
Foot Locker,1185732,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,325,14625.000000000002,5118.750000000001,Outlet
Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,10000.0,3500.0,Outlet
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,200,8000.0,3200.0,Outlet
Foot Locker,1185732,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,50.0,225,11250.0,3937.5,Outlet
Foot Locker,1185732,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,400,22000.000000000004,11000.000000000002,Outlet
Foot Locker,1185732,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,550,27500.0,11000.0,Outlet
Foot Locker,1185732,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,325,14625.000000000002,5118.750000000001,Outlet
Foot Locker,1185732,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,10000.0,3500.0,Outlet
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,225,9000.0,3600.0,Outlet
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,50.0,200,10000.0,3500.0,Outlet
Foot Locker,1185732,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,375,20625.000000000004,10312.500000000002,Outlet
Foot Locker,1185732,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,25000.0,10000.0,Outlet
Foot Locker,1185732,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00000000000001,300,13500.000000000002,4725.000000000001,Outlet
Foot Locker,1185732,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,8000.0,2800.0,Outlet
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,7000.0,2800.0,Outlet
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,8750.0,3062.4999999999995,Outlet
Foot Locker,1185732,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,55.00000000000001,250,13750.000000000002,6875.000000000002,Outlet
Foot Locker,1185732,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,425,25500.0,10200.0,Outlet
Foot Locker,1185732,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,12500.0,4375.0,Outlet
Foot Locker,1185732,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,150,7500.0,2625.0,Outlet
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,125,6250.0,2500.0,Outlet
Foot Locker,1185732,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,7500.0,2625.0,Outlet
Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,64.99999999999999,250,16249.999999999996,8124.999999999998,Outlet
Foot Locker,1185732,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,400,24000.0,9600.0,Outlet
Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,12500.0,4375.0,Outlet
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,195,9750.0,3412.5,Outlet
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,175,8750.0,3500.0,Outlet
Foot Locker,1185732,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,60.0,150,9000.0,3149.9999999999995,Outlet
Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,64.99999999999999,250,16249.999999999996,8124.999999999998,Outlet
Foot Locker,1185732,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,500,30000.0,12000.0,Outlet
Foot Locker,1185732,2021-08-06,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,300,15000.0,5250.0,Outlet
Foot Locker,1185732,2021-08-07,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,250,12500.0,4375.0,Outlet
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,200,10000.0,4000.0,Outlet
Foot Locker,1185732,2021-08-09,Midwest,Illinois,Chicago,Men's Apparel,60.0,200,12000.0,4200.0,Outlet
Foot Locker,1185732,2021-08-10,Midwest,Illinois,Chicago,Women's Apparel,64.99999999999999,300,19499.999999999996,9749.999999999998,Outlet
Sports Direct,1197831,2021-08-11,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,725,14500.0,4350.0,Outlet
Sports Direct,1197831,2021-08-12,Midwest,Illinois,Chicago,Men's Athletic Footwear,30.0,725,21750.0,6525.0,Outlet
Sports Direct,1197831,2021-08-13,Midwest,Illinois,Chicago,Women's Street Footwear,30.0,525,15750.0,4725.0,Outlet
Sports Direct,1197831,2021-08-14,Midwest,Illinois,Chicago,Women's Athletic Footwear,35.0,525,18375.0,7350.0,Outlet
Sports Direct,1197831,2021-08-15,South,Texas,Dallas,Men's Apparel,40.0,375,15000.0,3750.0,Outlet
Sports Direct,1197831,2021-08-16,South,Texas,Dallas,Women's Apparel,35.0,525,18375.0,8268.75,Outlet
Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Men's Street Footwear,25.0,675,16875.0,5062.5,Outlet
Sports Direct,1197831,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,35.0,650,22750.0,6825.0,Outlet
Sports Direct,1197831,2021-08-19,South,Texas,Dallas,Women's Street Footwear,35.0,475,16625.0,4987.5,Outlet
Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,35.0,425,14875.0,5950.0,Outlet
Sports Direct,1197831,2021-08-21,South,Texas,Dallas,Men's Apparel,40.0,300,12000.0,3000.0,Outlet
Sports Direct,1197831,2021-08-22,South,Texas,Dallas,Women's Apparel,35.0,500,17500.0,7875.0,Outlet
Sports Direct,1197831,2021-08-23,South,Texas,Dallas,Men's Street Footwear,30.0,675,20250.0,7087.5,Outlet
Sports Direct,1197831,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,40.0,675,27000.0,9450.0,Outlet
Sports Direct,1197831,2021-08-25,South,Texas,Dallas,Women's Street Footwear,30.0,500,15000.0,5250.0,Outlet
Sports Direct,1197831,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,35.0,400,14000.0,6300.0,Outlet
Sports Direct,1197831,2021-08-27,South,Texas,Dallas,Men's Apparel,40.0,300,12000.0,3600.0,Outlet
Sports Direct,1197831,2021-08-28,South,Texas,Dallas,Women's Apparel,35.0,450,15750.0,7875.0,Outlet
Sports Direct,1197831,2021-08-29,South,Texas,Dallas,Men's Street Footwear,20.0,700,14000.0,4900.0,Outlet
Sports Direct,1197831,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,30.000000000000004,700,21000.000000000004,7350.0,Outlet
Sports Direct,1197831,2021-08-31,South,Texas,Dallas,Women's Street Footwear,24.999999999999996,525,13124.999999999998,4593.749999999998,Outlet
Sports Direct,1197831,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,30.000000000000004,425,12750.000000000002,5737.500000000001,Outlet
Sports Direct,1197831,2021-09-02,South,Texas,Dallas,Men's Apparel,35.0,325,11375.0,3412.5,Outlet
Sports Direct,1197831,2021-09-03,South,Texas,Dallas,Women's Apparel,30.000000000000004,600,18000.000000000004,9000.000000000002,Outlet
Sports Direct,1197831,2021-09-04,South,Texas,Dallas,Men's Street Footwear,20.0,750,15000.0,5250.0,Outlet
Sports Direct,1197831,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,30.000000000000004,775,23250.000000000004,8137.5,Outlet
Sports Direct,1197831,2021-09-06,South,Texas,Dallas,Women's Street Footwear,24.999999999999996,625,15624.999999999998,5468.749999999998,Outlet
Sports Direct,1197831,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,35.0,550,19250.0,8662.5,Outlet
Sports Direct,1197831,2021-09-08,South,Texas,Dallas,Men's Apparel,50.0,450,22500.0,6750.0,Outlet
Sports Direct,1197831,2021-09-09,South,Texas,Dallas,Women's Apparel,45.0,800,36000.0,18000.0,Outlet
Sports Direct,1197831,2021-09-10,South,Texas,Dallas,Men's Street Footwear,45.0,800,36000.0,12599.999999999998,Outlet
Sports Direct,1197831,2021-09-11,South,Texas,Dallas,Men's Athletic Footwear,50.0,800,40000.0,14000.0,Outlet
Sports Direct,1197831,2021-09-12,South,Texas,Dallas,Women's Street Footwear,45.0,650,29250.0,10237.5,Outlet
Sports Direct,1197831,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,45.0,600,27000.0,12150.0,Outlet
Sports Direct,1197831,2021-09-14,South,Texas,Dallas,Men's Apparel,50.0,500,25000.0,7500.0,Outlet
Sports Direct,1197831,2021-09-15,South,Texas,Dallas,Women's Apparel,55.00000000000001,875,48125.00000000001,24062.500000000004,Outlet
